sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
5;42;Logistikerin;516;FEMININE;1;;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Logistikerin zieht ihre Ehefrau nah zu sich und sie küssen sich leidenschaftlich.;La logística atrae a su esposa hacia ella y se besan apasionadamente.;La logisticienne attire sa femme près d'elle et elles s'embrassent passionnément.;La logista tira sua moglie vicino a sé e si baciano appassionatamente.;تشد اللوجستية زوجتها إليها وتقبّلان بعضهما بشغف.;Логистка прижимает свою жену ближе к себе, и они страстно целуются.;Логістка притягує свою дружину до себе, і вони палко цілуються.;הלוגיסטיקאית מקרבת את אשתה אליה והן מתנשקות בתשוקה.;0-0 1-1 1-7 2-2 3-3 3-4 4-5 5-6 8-8 9-9 10-10 11-9 12-11;0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-6 8-7 9-8 10-9 11-9 12-10;0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11;0-1 1-1 2-0 3-2 4-2 8-4 9-4 10-4 11-5 12-6;0-6 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-10 12-9 12-10;0-1 1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 2-1 3-2 4-3 5-4 9-5 10-6 12-7;[0, 1];La logística ella;La logisticienne;La logista;اللوجستية;Логистка себе,;Логістка притягує;הלוגיסטיקאית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Logistiker;516;MASCULINE;2;;Experten;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca ist Logistiker.;Luca es logístico.;Luca est logisticien.;Luca è un logista.;لوكا هو لوجستي.;Лука - логист.;Лука - логіст.;לוקה הוא לוגיסטיקאי.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es logístico.;est logisticien.;è un logista.;هو لوجستي.;- логист.;- логіст.;הוא לוגיסטיקאי.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Logistiker;516;MASCULINE;2;;Experten;none;none;none;none;none;none;none;none;Alexis;n;Alexis ist Logistiker.;Alexis es logístico.;Alexis est logisticien.;Alexis è un logista.;أليكسي هو متخصص لوجستي.;Алексис – логист.;Алексіс є логістом.;אלכסיס הוא לוגיסטיקן.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es logístico.;est logisticien.;è un logista.;هو لوجستي.;– логист.;є логістом.;הוא לוגיסטיקן.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Logistikerin;516;FEMININE;2;;Experten;none;none;none;none;none;none;none;none;Alexis;n;Alexis ist Logistikerin.;Alexis es logística.;Alexis est logisticienne.;Alexis è una logista.;أليكسيس هي لوجستية.;Алексис — логист.;Алексіс — логістка.;אלכסי היא לוגיסטיקאית.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es logística.;est logisticienne.;è una logista.;هي لوجستية.;— логист.;— логістка.;היא לוגיסטיקאית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Logistikerin;516;FEMININE;2;;Experten;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina ist Logistikerin.;Lina es logística.;Lina est logisticienne.;Lina è una specialista della logistica.;لينا متخصصة في اللوجستيات.;Лина — логист.;Ліна - логістка.;לינה היא לוגיסטיקאית.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3 2-5;0-0 1-1 2-1 2-3;0-0 1-1 2-0 2-2;0-0 1-1 2-0 2-2;0-0 1-1 2-2;[1, 2];es logística.;est logisticienne.;è una specialista logistica.;متخصصة اللوجستيات.;Лина — логист.;Ліна - логістка.;היא לוגיסטיקאית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Postbeamte;516;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Postbeamte schreibt seinem Liebhaber einen Liebesbrief.;El empleado de correos escribe una carta de amor a su amante.;L'employé de poste écrit une lettre d'amour à son amant.;L'impiegato postale scrive una lettera d'amore al suo amante.;يقوم موظف البريد بكتابة رسالة حب لحبيبه.;Почтовый служащий пишет своему возлюбленному любовное письмо.;Поштовий службовець пише своєму коханому листа.;הפקיד בדואר כותב לאוהבו מכתב אהבה.;0-0 1-1 1-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-0 1-2 2-3 3-7 3-8 4-9 5-4 6-5 6-6 6-9;0-0 1-0 1-1 2-2 3-6 4-7 4-8 5-3 6-4 6-5 6-8;0-1 1-1 1-2 2-0 3-6 4-1 4-6 5-4 6-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-5 6-6;0-0 1-0 1-1 2-2 3-3 4-1 4-4 6-5;0-0 1-0 1-1 2-2 3-3 4-3 5-4 6-4 6-5;[0, 1];El empleado correos;L'employé poste;L'impiegato postale;موظف البريد;Почтовый служащий;Поштовий службовець;הפקיד בדואר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Postbeamte;516;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Postbeamte schreibt seiner Liebhaberin einen Liebesbrief.;El empleado de correos escribe una carta de amor a su amante.;Le postier écrit une lettre d'amour à sa maîtresse.;L'impiegato postale scrive una lettera d'amore alla sua amante.;يكتب موظف البريد رسالة حب إلى حبيبته.;Почтовый служащий пишет своей возлюбленной любовное письмо.;Поштар пише коханій листа.;הפקיד בדואר כותב מכתב אהבה לאהובתו.;0-0 1-1 1-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-6 6-8;0-0 1-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-1 1-1 1-2 2-0 3-5 4-6 5-3 6-4 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-5 6-6;0-0 1-0 2-1 4-2 6-3;0-0 1-0 1-1 2-2 3-5 4-5 5-3 6-3 6-4 6-5;[0, 1];El empleado correos;Le postier;L'impiegato postale;موظف البريد;Почтовый служащий;Поштар;הפקיד בדואר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Postbeamtin;516;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Postbeamtin schreibt ihrem Liebhaber einen Liebesbrief.;La empleada de correos le escribe una carta de amor a su amante.;La postière écrit une lettre d'amour à son amant.;L'impiegata delle poste scrive una lettera d'amore al suo amante.;تكتب موظفة البريد رسالة حب إلى حبيبها.;Почтовая служащая пишет своему возлюбленному любовное письмо.;Поштарка пише своєму коханому любовного листа.;הפקידה בדואר כותבת מכתב אהבה למאהב שלה.;0-0 1-1 1-3 2-5 3-11 4-12 5-6 6-7 6-8 6-9 6-12;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-0 1-2 2-3 3-7 4-0 4-9 5-4 6-5 6-6 6-9;0-1 1-1 1-6 2-0 3-5 4-1 4-6 5-3 6-0 6-4 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-5 6-6;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-2 3-5 4-5 5-3 6-3 6-4 6-6;[0, 1];La empleada correos;La postière;L'impiegata poste;موظفة حبيبها.;Почтовая служащая;Поштарка;הפקידה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Postbeamtin;516;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Postbeamtin schreibt ihrer Liebhaberin einen Liebesbrief.;La empleada de correos le escribe una carta de amor a su amante.;La postière écrit une lettre d'amour à sa maîtresse.;La dipendente postale scrive una lettera d'amore alla sua amante.;تكتب موظفة البريد رسالة حب لحبيبتها.;Почтовая служащая пишет своей возлюбленной любовное письмо.;Поштарка пише своїй коханій любовного листа.;פקידת הדואר כותבת אהובת נפשה מכתב אהבה.;0-0 1-1 1-3 2-5 3-11 4-12 5-6 6-7 6-8 6-9 6-12;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-2 2-3 3-8 4-1 4-9 5-4 6-5 6-6 6-9;0-1 1-1 2-0 4-1 4-5 5-3 6-4 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-5 6-6;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-2 4-3 4-4 5-5 6-5 6-6;[0, 1];La empleada correos;La postière;La dipendente postale;موظفة;Почтовая служащая;Поштарка;פקידת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Postbeamte;516;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon ist Postbeamte.;León es empleado de correos.;Léon est employé des postes.;Leon è impiegato postale.;ليون موظف في البريد.;Леон - почтовый служащий.;Леон - поштовий службовець.;ליאון הוא עובד דואר.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es empleado correos.;est employé postes.;è impiegato postale.;موظف في البريد.;- почтовый служащий.;- поштовий службовець.;הוא עובד דואר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Postbeamte;516;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne ist Postbeamte.;Janne es empleado de correos.;Janne est employée des postes.;Janne è un'impiegata postale.;جانِه موظفة بريد.;Янне работает на почте.;Янне працює на пошті.;יאנה עובדת בדואר.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 1-2 2-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2;[1, 2];es empleado correos.;est employée postes.;è un'impiegata postale.;موظفة بريد.;работает на почте.;працює на пошті.;עובדת בדואר.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Postbeamtin;516;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne ist Postbeamtin.;Janne es funcionaria de correos.;Janne est employée de poste.;Janne è un'impiegata postale.;جان موظفة بريد.;Янне работает на почте.;Янне працює на пошті.;ג'נה היא פקידת דואר.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es funcionaria correos.;est employée poste.;è un'impiegata postale.;موظفة بريد.;работает на почте.;працює на пошті.;היא פקידת דואר.;UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Postbeamtin;516;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Hannah ist Postbeamtin.;Hannah es empleada de correos.;Hannah est employée des postes.;Hannah è un'impiegata postale.;هانا موظفة بريد.;Ханна - почтовый служащий.;Ганна працює на пошті.;חנה היא פקידת דואר.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es empleada correos.;est employée postes.;è un'impiegata postale.;موظفة بريد.;- почтовый служащий.;працює на пошті.;היא פקידת דואר.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Busfahrer;521;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Busfahrer presst seinen Ehemann an sich.;El conductor del autobús aprieta a su esposo contra sí mismo.;Le chauffeur de bus serre son mari contre lui.;L'autista dell'autobus stringe a sé suo marito.;سائق الحافلة يحتضن زوجته.;Водитель автобуса прижимает к себе своего мужа.;Водій автобуса притискає до себе свого чоловіка.;נהג האוטובוס מחבק את בעלו אליו.;0-0 1-1 1-3 2-4 3-6 4-7 5-8 6-9 6-10;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 1-1 2-2 3-3 4-3 6-3;0-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-1 1-1 2-2 3-3 4-4 6-5;[0, 1];El conductor autobús;Le chauffeur bus;L'autista dell'autobus;سائق الحافلة;Водитель автобуса;Водій автобуса;האוטובוס;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Busfahrer;521;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Busfahrer presst seine Ehefrau an sich.;El conductor del autobús abraza fuertemente a su esposa.;Le chauffeur de bus serre sa femme contre lui.;L'autista dell'autobus stringe a sé sua moglie.;يسحب سائق الحافلة زوجته إليه.;Водитель автобуса прижимает к себе свою жену.;Водій автобуса притискає до себе свою дружину.;הנהג האוטובוס מחבק את אשתו.;0-0 0-2 1-1 1-3 2-4 3-7 4-8 5-6 6-8;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-1 1-1 2-0 3-3 4-3 6-4;0-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-1 2-2 3-3 4-4 6-4;[0, 1];El conductor del autobús;Le chauffeur bus;L'autista dell'autobus;سائق;Водитель автобуса;Водій автобуса;הנהג האוטובוס;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Busfahrerin;521;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Busfahrerin presst ihren Ehemann an sich.;La conductora del autobús abraza a su esposo.;La conductrice de bus serre son mari contre elle.;L'autista dell'autobus stringe a sé suo marito.;تحتضن سائقة الحافلة زوجها.;Водительница автобуса прижимает к себе мужа.;Водійка автобуса пригортає до себе свого чоловіка.;נהגת האוטובוס מחבקת את בעלה בחוזקה.;0-0 0-2 1-1 1-3 2-4 3-6 4-7 5-5 6-7;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-1 1-1 1-2 2-0 3-3 4-3 6-3;0-0 1-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-1 1-4 2-2 3-3 4-4 5-5 6-5;[0, 1];La conductora del autobús;La conductrice bus;L'autista dell'autobus;سائقة الحافلة;Водительница автобуса;Водійка автобуса;נהגת האוטובוס בעלה;UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;41;Busfahrerin;521;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Busfahrerin presst ihre Ehefrau an sich.;La conductora de autobús abraza a su esposa.;La conductrice de bus serre sa femme contre elle.;L'autista dell'autobus stringe a sé sua moglie.;تحتضن سائقة الحافلة زوجتها بشدة.;Водительница автобуса прижимает к себе свою жену.;Водійка автобуса притискає до себе свою дружину.;נהגת האוטובוס חובקת את אשתה.;0-0 1-1 1-3 2-4 3-6 4-7 5-5 6-7;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-1 1-1 2-0 3-3 4-3 5-4 6-4;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-1 1-4 2-2 3-3 4-4 6-4;[0, 1];La conductora autobús;La conductrice bus;L'autista dell'autobus;سائقة;Водительница автобуса;Водійка автобуса;נהגת האוטובוס אשתה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;44;Busfahrer;521;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo ist Busfahrer.;Theo es conductor de autobús.;Theo est chauffeur de bus.;Theo è un autista di autobus.;تيو سائق حافلة.;Тео — водитель автобуса.;Тео є водієм автобуса.;תיאו הוא נהג אוטובוס.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-3 2-5;0-0 1-0 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es conductor autobús.;est chauffeur bus.;è autista autobus.;تيو حافلة.;— водитель автобуса.;є водієм автобуса.;הוא נהג אוטובוס.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Busfahrer;521;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Busfahrer.;Sascha es conductor de autobús.;Sascha est chauffeur de bus.;Sascha è autista di autobus.;ساسشا سائق حافلة.;Саша — водитель автобуса.;Саша — водій автобуса.;סשה נהג אוטובוס.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2;[1, 2];es conductor autobús.;est chauffeur bus.;è autista autobus.;سائق حافلة.;— водитель автобуса.;— водій автобуса.;נהג אוטובוס.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Busfahrerin;521;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Busfahrerin.;Sascha es conductora de autobús.;Sascha est conductrice de bus.;Sascha è autista di autobus.;ساشا سائقة حافلة.;Саша — водитель автобуса.;Саша - водійка автобуса.;סשה נהגת אוטובוס.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-1 2-2;[1, 2];es conductora autobús.;est conductrice bus.;è autista autobus.;سائقة حافلة.;— водитель автобуса.;- водійка автобуса.;נהגת אוטובוס.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;44;Busfahrerin;521;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Hannah ist Busfahrerin.;Hannah es conductora de autobús.;Hannah est conductrice de bus.;Hannah è autista di autobus.;هانا سائقة حافلة.;Ханна — водитель автобуса.;Ханна — водійка автобуса.;האנה היא נהגת אוטובוס.;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-4;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es conductora autobús.;est conductrice bus.;è autista autobus.;سائقة حافلة.;— водитель автобуса.;— водійка автобуса.;היא נהגת אוטובוס.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;43;Taxifahrer;521;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Taxifahrer flüstert seinem Partner ein Kompliment zu.;El taxista le susurra un cumplido a su compañero.;Le chauffeur de taxi murmure un compliment à son partenaire.;L'autista del taxi sussurra un complimento al suo partner.;يهمس سائق التاكسي لشريكه بإطراء.;Таксист шепчет своему партнеру комплимент.;Водій таксі шепоче своєму партнеру комплімент.;הנהג מונית לוחש למחזרו מחמאה.;0-0 1-1 2-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-0 1-2 2-3 3-6 3-7 4-8 5-4 6-5 7-8;0-0 1-1 2-0 3-3 4-3 5-4 6-4 7-4;0-0 1-0 2-1 3-2 4-3 6-4 7-4;0-0 1-1 2-2 3-3 4-4 5-4 6-5 7-5;0-0 1-0 2-2 3-3 4-3 5-4 6-3 6-4 7-4;[0, 1];El taxista;Le chauffeur taxi;L'autista taxi;يهمس سائق;Таксист;Водій таксі;הנהג;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
