sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
3;34;Bankmitarbeiterin;721;FEMININE;2;0.5878527221231512;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Bankmitarbeiterin motiviert andere Mitarbeitende täglich.
2;35;Börsenmakler;721;MASCULINE;1;0.5329420883623076;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Börsenmakler kommuniziert klar mit seinem Team.
2;35;Börsenmaklerin;721;FEMININE;1;0.4670579116376924;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Börsenmaklerin kommuniziert klar mit ihrem Team.
4;35;Börsenmakler;721;MASCULINE;2;0.5329420883623076;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Börsenmakler kommuniziert klar mit seinem Team.
4;35;Börsenmaklerin;721;FEMININE;2;0.4670579116376924;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Börsenmaklerin kommuniziert klar mit ihrem Team.
1;35;Börsenmakler;721;MASCULINE;1;0.5329420883623076;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Börsenmakler kommuniziert klar im Team.
1;35;Börsenmaklerin;721;FEMININE;1;0.4670579116376924;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Börsenmaklerin kommuniziert klar im Team.
3;35;Börsenmakler;721;MASCULINE;2;0.5329420883623076;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Börsenmakler kommuniziert klar im Team.
3;35;Börsenmaklerin;721;FEMININE;2;0.4670579116376924;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Börsenmaklerin kommuniziert klar im Team.
2;36;Börsenmakler;721;MASCULINE;1;0.5329420883623076;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Börsenmakler setzt Prioritäten für seine Arbeit.
2;36;Börsenmaklerin;721;FEMININE;1;0.4670579116376924;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Börsenmaklerin setzt Prioritäten für ihre Arbeit.
4;36;Börsenmakler;721;MASCULINE;2;0.5329420883623076;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Börsenmakler setzt Prioritäten für seine Arbeit.
4;36;Börsenmaklerin;721;FEMININE;2;0.4670579116376924;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Börsenmaklerin setzt Prioritäten für ihre Arbeit.
1;36;Börsenmakler;721;MASCULINE;1;0.5329420883623076;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Börsenmakler setzt Prioritäten für die Arbeit.
1;36;Börsenmaklerin;721;FEMININE;1;0.4670579116376924;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Börsenmaklerin setzt Prioritäten für die Arbeit.
3;36;Börsenmakler;721;MASCULINE;2;0.5329420883623076;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Börsenmakler setzt Prioritäten für die Arbeit.
3;36;Börsenmaklerin;721;FEMININE;2;0.4670579116376924;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Börsenmaklerin setzt Prioritäten für die Arbeit.
2;1;Wirtschaftsprüfer;722;MASCULINE;1;0.5564372778059928;Experten;none;none;none;none;none;none;none;none;none;none;Der Wirtschaftsprüfer liebt seine Arbeit.
2;1;Wirtschaftsprüferin;722;FEMININE;1;0.4435627221940071;Experten;none;none;none;none;none;none;none;none;none;none;Die Wirtschaftsprüferin liebt ihre Arbeit.
4;1;Wirtschaftsprüfer;722;MASCULINE;2;0.5564372778059928;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Wirtschaftsprüfer liebt seine Arbeit.
4;1;Wirtschaftsprüferin;722;FEMININE;2;0.4435627221940071;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Wirtschaftsprüferin liebt ihre Arbeit.
1;1;Wirtschaftsprüfer;722;MASCULINE;1;0.5564372778059928;Experten;none;none;none;none;none;none;none;none;none;none;Der Wirtschaftsprüfer geht gerne zur Arbeit.
1;1;Wirtschaftsprüferin;722;FEMININE;1;0.4435627221940071;Experten;none;none;none;none;none;none;none;none;none;none;Die Wirtschaftsprüferin geht gerne zur Arbeit.
3;1;Wirtschaftsprüfer;722;MASCULINE;2;0.5564372778059928;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Wirtschaftsprüfer geht gerne zur Arbeit.
3;1;Wirtschaftsprüferin;722;FEMININE;2;0.4435627221940071;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Wirtschaftsprüferin geht gerne zur Arbeit.
2;37;Wirtschaftsprüfer;722;MASCULINE;1;0.5564372778059928;Experten;none;none;none;none;none;none;none;none;none;none;Der Wirtschaftsprüfer bittet um Unterstützung bei seinen Aufgaben.
2;37;Wirtschaftsprüferin;722;FEMININE;1;0.4435627221940071;Experten;none;none;none;none;none;none;none;none;none;none;Die Wirtschaftsprüferin bittet um Unterstützung bei ihren Aufgaben.
4;37;Wirtschaftsprüfer;722;MASCULINE;2;0.5564372778059928;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Wirtschaftsprüfer bittet um Unterstützung bei seinen Aufgaben.
4;37;Wirtschaftsprüferin;722;FEMININE;2;0.4435627221940071;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Wirtschaftsprüferin bittet um Unterstützung bei ihren Aufgaben.
1;37;Wirtschaftsprüfer;722;MASCULINE;1;0.5564372778059928;Experten;none;none;none;none;none;none;none;none;none;none;Der Wirtschaftsprüfer bittet um Unterstützung bei Aufgaben.
1;37;Wirtschaftsprüferin;722;FEMININE;1;0.4435627221940071;Experten;none;none;none;none;none;none;none;none;none;none;Die Wirtschaftsprüferin bittet um Unterstützung bei Aufgaben.
3;37;Wirtschaftsprüfer;722;MASCULINE;2;0.5564372778059928;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Wirtschaftsprüfer bittet um Unterstützung bei Aufgaben.
3;37;Wirtschaftsprüferin;722;FEMININE;2;0.4435627221940071;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Wirtschaftsprüferin bittet um Unterstützung bei Aufgaben.
2;2;Buchhalter;722;MASCULINE;1;0.2675476953972727;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Buchhalter arbeitet gern in seinem Team.
2;2;Buchhalterin;722;FEMININE;1;0.7324523046027273;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Buchhalterin arbeitet gern in ihrem Team.
4;2;Buchhalter;722;MASCULINE;2;0.2675476953972727;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Buchhalter arbeitet gern in seinem Team.
4;2;Buchhalterin;722;FEMININE;2;0.7324523046027273;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Buchhalterin arbeitet gern in ihrem Team.
1;2;Buchhalter;722;MASCULINE;1;0.2675476953972727;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Buchhalter arbeitet gern im Team.
1;2;Buchhalterin;722;FEMININE;1;0.7324523046027273;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Buchhalterin arbeitet gern im Team.
3;2;Buchhalter;722;MASCULINE;2;0.2675476953972727;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Buchhalter arbeitet gern im Team.
3;2;Buchhalterin;722;FEMININE;2;0.7324523046027273;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Buchhalterin arbeitet gern im Team.
2;3;Buchhalter;722;MASCULINE;1;0.2675476953972727;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Buchhalter freut sich über seine Gehaltserhöhung.
2;3;Buchhalterin;722;FEMININE;1;0.7324523046027273;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Buchhalterin freut sich über ihre Gehaltserhöhung.
4;3;Buchhalter;722;MASCULINE;2;0.2675476953972727;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Buchhalter freut sich über seine Gehaltserhöhung.
4;3;Buchhalterin;722;FEMININE;2;0.7324523046027273;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Buchhalterin freut sich über ihre Gehaltserhöhung.
1;3;Buchhalter;722;MASCULINE;1;0.2675476953972727;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Buchhalter freut sich über eine Gehaltserhöhung.
1;3;Buchhalterin;722;FEMININE;1;0.7324523046027273;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Buchhalterin freut sich über eine Gehaltserhöhung.
3;3;Buchhalter;722;MASCULINE;2;0.2675476953972727;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Buchhalter freut sich über eine Gehaltserhöhung.
3;3;Buchhalterin;722;FEMININE;2;0.7324523046027273;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Buchhalterin freut sich über eine Gehaltserhöhung.
2;4;Steuerberater;723;MASCULINE;1;0.4449072321090496;Experten;none;none;none;none;none;none;none;none;none;none;Der Steuerberater ist stolz auf sich und seine Leistung.
2;4;Steuerberaterin;723;FEMININE;1;0.5550927678909504;Experten;none;none;none;none;none;none;none;none;none;none;Die Steuerberaterin ist stolz auf sich und ihre Leistung.
4;4;Steuerberater;723;MASCULINE;2;0.4449072321090496;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Steuerberater ist stolz auf sich und seine Leistung.
4;4;Steuerberaterin;723;FEMININE;2;0.5550927678909504;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Steuerberaterin ist stolz auf sich und ihre Leistung.
1;4;Steuerberater;723;MASCULINE;1;0.4449072321090496;Experten;none;none;none;none;none;none;none;none;none;none;Der Steuerberater ist stolz auf sich und die erbrachte Leistung.
1;4;Steuerberaterin;723;FEMININE;1;0.5550927678909504;Experten;none;none;none;none;none;none;none;none;none;none;Die Steuerberaterin ist stolz auf sich und die erbrachte Leistung.
3;4;Steuerberater;723;MASCULINE;2;0.4449072321090496;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Steuerberater ist stolz auf sich und die erbrachte Leistung.
3;4;Steuerberaterin;723;FEMININE;2;0.5550927678909504;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Steuerberaterin ist stolz auf sich und die erbrachte Leistung.
2;5;Steuerberater;723;MASCULINE;1;0.4449072321090496;Experten;none;none;none;none;none;none;none;none;none;none;Der Steuerberater ärgert sich darüber, dass er einen Fehler gemacht hat.
2;5;Steuerberaterin;723;FEMININE;1;0.5550927678909504;Experten;none;none;none;none;none;none;none;none;none;none;Die Steuerberaterin ärgert sich darüber, dass sie einen Fehler gemacht hat.
4;5;Steuerberater;723;MASCULINE;2;0.4449072321090496;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Steuerberater ärgert sich darüber, dass er einen Fehler gemacht hat.
4;5;Steuerberaterin;723;FEMININE;2;0.5550927678909504;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Steuerberaterin ärgert sich darüber, dass sie einen Fehler gemacht hat.
1;5;Steuerberater;723;MASCULINE;1;0.4449072321090496;Experten;none;none;none;none;none;none;none;none;none;none;Der Steuerberater ärgert sich über einen gemachten Fehler.
1;5;Steuerberaterin;723;FEMININE;1;0.5550927678909504;Experten;none;none;none;none;none;none;none;none;none;none;Die Steuerberaterin ärgert sich über einen gemachten Fehler.
3;5;Steuerberater;723;MASCULINE;2;0.4449072321090496;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Steuerberater ärgert sich über einen gemachten Fehler.
3;5;Steuerberaterin;723;FEMININE;2;0.5550927678909504;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Steuerberaterin ärgert sich über einen gemachten Fehler.
2;6;Richter;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Richter gesteht sich ein, dass er noch unentschlossen ist.
2;6;Richterin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Richterin gesteht sich ein, dass sie noch unentschlossen ist.
4;6;Richter;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Richter gesteht sich ein, dass er noch unentschlossen ist.
4;6;Richterin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Richterin gesteht sich ein, dass sie noch unentschlossen ist.
1;6;Richter;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Richter ist noch unentschlossen.
1;6;Richterin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Richterin ist noch unentschlossen.
3;6;Richter;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Richter ist noch unentschlossen.
3;6;Richterin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Richterin ist noch unentschlossen.
2;7;Richter;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Richter bittet jemanden ihm zu helfen.
2;7;Richterin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Richterin bittet jemanden ihr zu helfen.
4;7;Richter;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Richter bittet jemanden ihm zu helfen.
4;7;Richterin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Richterin bittet jemanden ihr zu helfen.
1;7;Richter;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Richter bittet jemanden um Hilfe.
1;7;Richterin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Richterin bittet jemanden um Hilfe.
3;7;Richter;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Richter bittet jemanden um Hilfe.
3;7;Richterin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Richterin bittet jemanden um Hilfe.
2;8;Jurist;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Jurist informiert das Team, dass er mehr Zeit benötigt.
2;8;Juristin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Juristin informiert das Team, dass sie mehr Zeit benötigt.
4;8;Jurist;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Jurist informiert das Team, dass er mehr Zeit benötigt.
4;8;Juristin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Juristin informiert das Team, dass sie mehr Zeit benötigt.
1;8;Jurist;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Jurist braucht mehr Zeit und teilt es dem Team mit.
1;8;Juristin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Juristin braucht mehr Zeit und teilt es dem Team mit.
3;8;Jurist;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Jurist braucht mehr Zeit und teilt es dem Team mit.
3;8;Juristin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Juristin braucht mehr Zeit und teilt es dem Team mit.
2;9;Jurist;731;MASCULINE;1;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Der Jurist betont, dass seine Entscheidung final ist.
2;9;Juristin;731;FEMININE;1;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Die Juristin betont, dass ihre Entscheidung final ist.
4;9;Jurist;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Der trans Jurist betont, dass seine Entscheidung final ist.
4;9;Juristin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Die trans Juristin betont, dass ihre Entscheidung final ist.
1;9;Jurist;731;MASCULINE;9;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;none;none;Es wird betont, dass die Entscheidung von dem Juristen final ist.
1;9;Juristin;731;FEMININE;9;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;none;none;Es wird betont, dass die Entscheidung von der Juristin final ist.
3;9;Jurist;731;MASCULINE;10;0.4729445612482018;Experten;none;none;none;none;none;none;trans;x;none;none;Es wird betont, dass die Entscheidung von dem trans Juristen final ist.
3;9;Juristin;731;FEMININE;10;0.5270554387517982;Experten;none;none;none;none;none;none;trans;x;none;none;Es wird betont, dass die Entscheidung von der trans Juristin final ist.
2;10;Anwaltssekretär;731;MASCULINE;1;0.0732441874472955;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Anwaltssekretär merkt, dass er überfordert ist.
2;10;Anwaltssekretärin;731;FEMININE;1;0.9267558125527044;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Anwaltssekretärin merkt, dass sie überfordert ist.
4;10;Anwaltssekretär;731;MASCULINE;2;0.0732441874472955;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Anwaltssekretär merkt, dass er überfordert ist.
4;10;Anwaltssekretärin;731;FEMININE;2;0.9267558125527044;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Anwaltssekretärin merkt, dass sie überfordert ist.
1;10;Anwaltssekretär;731;MASCULINE;1;0.0732441874472955;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Anwaltssekretär ist überfordert.
1;10;Anwaltssekretärin;731;FEMININE;1;0.9267558125527044;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Anwaltssekretärin ist überfordert.
3;10;Anwaltssekretär;731;MASCULINE;2;0.0732441874472955;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Anwaltssekretär ist überfordert.
